Genre,Title,price,Stock,Star,UPC,Type,Tax,Number of reviews,desc
Humor,Toddlers Are A**holes: It's Not Your Fault,25.55,7,1,4242cc3d0437db12,Books,0,0,"Toddler a**holery is a normal part of human developmentânot unlike puberty  except this stage involves throwing food on the floor and taking swings at people who pay your way in life. For parents of toddlers  it's a ""you better laugh so you don't cry"" period. Bunmi Laditan's hilarious||Fore More You should read this books. Thanks"
Humor,When You Are Engulfed in Flames,30.89,3,5,dab0196cd5fc8e5e,Books,0,0,It's early autumn 1964. Two straight-A students head off to school  and when only one of them returns home Chesney Yelverton is coaxed from retirement and assigned to what proves to be the most difficult and deadly - case of his career. From the shining notorious East Side  When You Are Engulfed in Flames confirms once again that David Sedaris is a master of mystery and su It's early autumn 1964. Two straight-A students head off to school||Fore More You should read this books. Thanks
Humor,Naked,31.69,3,3,54aeeb4610d3ae08,Books,0,0,Welcome to the hilarious  strange  elegiac||Fore More You should read this books. Thanks
Humor,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,3,5,190fbebbf798c31a,Books,0,0,The birth of Jesus has been well chronicled  as have his glorious teachings  acts||Fore More You should read this books. Thanks
Humor,Holidays on Ice,51.07,3,2,0cb4856be3694a57,Books,0,0,"A new holiday classic--six of the most profound Christmas stories by the author of the bestselling ""Naked"" and ""Barrel Fever""--is now in a paperback edition perfect for stocking stuffing.||Fore More You should read this books. Thanks"
Horror,Security,39.25,16,2,6f78a0d744c35456,Books,0,0,âOriginal and imaginative . . . Ripping suspense  sheer terror  and a wrenching love story.â âSandra Brown||Fore More You should read this books. Thanks
Horror,Follow You Home,21.36,15,1,8585760646e3aa2a,Books,0,0,It was supposed to be the trip of a lifetime  a final adventure before settling down.After a perfect start  Daniel and Lauraâs travels end abruptly when they are thrown off a night train in the middle of nowhere. To find their way back to civilisation||Fore More You should read this books. Thanks
Horror,The Loney,23.4,14,1,2d88a31f325dfd3b,Books,0,0,If it had another name  I never knew  but the locals called it the Loney - that strange nowhere between the Wyre and the Lune where Hanny and I went every Easter time with Mummer||Fore More You should read this books. Thanks
Horror,Pet Sematary,10.56,14,3,af58a74e4b2a23a0,Books,0,0,Sometimes dead is better....When the Creeds move into a beautiful old house in rural Maine  it all seems too good to be true: physician father  beautiful wife||Fore More You should read this books. Thanks
Horror,Doctor Sleep (The Shining #2),40.12,14,2,bf5de316a5e9a4ab,Books,0,0,Stephen King returns to the characters and territory of one of his most popular novels ever  The Shining  in this instantly riveting novel about the now middle-aged Dan Torrance (the boy protagonist of The Shining) and the very special twelve-year-old girl he must save from a tribe of murderous paranormals.On highways across America||Fore More You should read this books. Thanks
Horror,Psycho: Sanitarium (Psycho #1.5),36.97,12,5,b8d7b3f5c7a95d65,Books,0,0,The original Psycho novel by Robert Bloch was published in 1959 and became an instant hit  leading to the smash movie only a year later  which brought Norman Bates's terrifying story into the public consciousness||Fore More You should read this books. Thanks
Horror,Can You Keep a Secret? (Fear Street Relaunch #4),48.64,12,1,d069086944f2e330,Books,0,0,How many nightmares begin in the Fear Street Woods?Eddie and Emma are high school sweethearts from the wrong side of the tracks. Looking for an escape from their dreary lives  they embark on an overnight camping trip with four friends in the Fear Street Woods.As Eddie carves a heart in a tree  he and Emma make a shocking discovery. Itâs a discovery that will lead to the en How many nightmares begin in the Fear Street Woods?Eddie and Emma are high school sweethearts from the wrong side of the tracks. Looking for an escape from their dreary lives||Fore More You should read this books. Thanks
Horror,Red Dragon (Hannibal Lecter #1),23.37,5,3,e958ae92f328c181,Books,0,0,Will Graham stands in a silent  empty house communing with a killer. An FBI instructor with a gift for hunting madmen  Graham knows what his murderer looks like||Fore More You should read this books. Thanks
Horror,Dracula the Un-Dead,35.63,5,5,e46b1074b99ac4b6,Books,0,0,At lastâthe sequel to Bram Stoker's classic novel Dracula  written by his direct descendant and a Dracula historian Bram Stoker's Dracula is the prototypical horror novel  an inspiration for the world's seemingly limitless fascination with vampires. Though many have tried to replicate Stoker's horror classicâin books||Fore More You should read this books. Thanks
Horror,Night Shift (Night Shift #1-20),12.75,4,4,869d20b3b8128230,Books,0,0,"Never trust your heart to the New York Times bestselling master of suspense  Stephen King. Especially with an anthology that features the classic stories ""Children of the Corn "" ""The Lawnmower Man||Fore More You should read this books. Thanks"
Horror,Needful Things,47.51,4,4,70b585c9d0f15725,Books,0,0,"Leland Gaunt opens a new shop in Castle Rock called Needful Things. Anyone who enters his store finds the object of his or her lifelong dreams and desires: a prized baseball card  a healing amulet. In addition to a token payment  Gaunt requests that each person perform a little ""deed||Fore More You should read this books. Thanks"
Horror,Misery,34.79,4,2,81d4191030b9704b,Books,0,0,Alternate cover edition here.Paul Sheldon. He's a bestselling novelist who has finally met his biggest fan. Her name is Annie Wilkes and she is more than a rabid reader - she is Paul's nurse  tending his shattered body after an automobile accident. But she is also his captor  keeping him prisoner in her isolated house.||Fore More You should read this books. Thanks
Horror,It,25.01,4,3,670a2773607d785d,Books,0,0,To the children  the town was their whole world. To the adults  knowing better||Fore More You should read this books. Thanks
Horror,'Salem's Lot,49.56,4,4,6e9403f00acd6752,Books,0,0,Thousands of miles away from the small township of 'Salem's Lot  two terrified people  a man and a boy||Fore More You should read this books. Thanks
Horror,The Stand,57.86,3,2,49f24193f0b961e6,Books,0,0,This is the way the world ends: with a nanosecond of computer error in a Defense Department laboratory and a million casual contacts that form the links in a chain letter of death.And here is the bleak new world of the day after: a world stripped of its institutions and emptied of 99 percent of its people. A world in which a handful of panicky survivors choose sides -- or This is the way the world ends: with a nanosecond of computer error in a Defense Department laboratory and a million casual contacts that form the links in a chain letter of death.And here is the bleak new world of the day after: a world stripped of its institutions and emptied of 99 percent of its people. A world in which a handful of panicky survivors choose sides -- or are chosen. A world in which good rides on the frail shoulders of the 108-year-old Mother Abagail -- and the worst nightmares of evil are embodied in a man with a lethal smile and unspeakable powers: Randall Flagg  the dark man.In 1978 Stephen King published The Stand  the novel that is now considered to be one of his finest works. But as it was first published||Fore More You should read this books. Thanks
Horror,The Girl with All the Gifts,49.47,3,3,92dcc54a27107a37,Books,0,0,"Melanie is a very special girl. Dr. Caldwell calls her ""our little genius.""Every morning  Melanie waits in her cell to be collected for class. When they come for her  Sergeant Parks keeps his gun pointing at her while two of his people strap her into the wheelchair. She thinks they don't like her. She jokes that she won't bite||Fore More You should read this books. Thanks"
Horror,House of Leaves,54.89,3,1,557c03c284be1bf2,Books,0,0,Years ago  when House of Leaves was first being passed around  it was nothing more than a badly bundled heap of paper||Fore More You should read this books. Thanks
History,Sapiens: A Brief History of Humankind,54.23,20,5,4165285e1663650f,Books,0,0,From a renowned historian comes a groundbreaking narrative of humanityâs creation and evolutionâa #1 international bestsellerâthat explores the ways in which biology and history have defined us and enhanced our understanding of what it means to be âhuman.âOne hundred thousand years ago  at least six different species of humans inhabited Earth. Yet today there is only oneâh From a renowned historian comes a groundbreaking narrative of humanityâs creation and evolutionâa #1 international bestsellerâthat explores the ways in which biology and history have defined us and enhanced our understanding of what it means to be âhuman.âOne hundred thousand years ago  at least six different species of humans inhabited Earth. Yet today there is only oneâhomo sapiens. What happened to the others? And what may happen to us?Most books about the history of humanity pursue either a historical or a biological approach||Fore More You should read this books. Thanks
